endTime,artistName,trackName,msPlayed
2024-05-06 03:58,Sidhu Moose Wala,410,177578
2024-05-06 03:58,Masego,Tadow,19184
2024-05-06 03:58,Biru Kataira,Angli Ghumai Jaata Ne,1162
2024-05-06 03:58,Blue,One Love,2975
2024-05-06 04:02,Sharan Deol,Chandigarh Walian,249936
2024-05-06 04:06,Parmish Verma,Le Chakk Main Aa Gya,193803
2024-05-06 04:06,Shubh,Bandana,4140
2024-05-06 04:06,Karan Aujla,Softly,5652
2024-05-06 07:28,Karan Aujla,Softly,155161
2024-05-06 09:55,Tarna,Hail,12809
2024-05-06 09:57,Djo,End of Beginning,159245
2024-05-06 10:00,Eyedress,Something About You,153312
2024-05-06 10:01,The Walters,I Love You So,64831
2024-05-06 10:02,Hotel Ugly,Shut up My Moms Calling,50330
2024-05-06 11:57,Richy Mitch & The Coal Miners,Evergreen,20790
2024-05-06 11:57,Bharg,Roshni,20232
2024-05-06 11:57,Blue,One Love,1344
2024-05-06 12:01,Bharg,Roshni,231785
2024-05-06 12:01,Vismay Patel,Pal Behta Jaaye,11815
2024-05-06 12:01,Zaeden,KTMBK,944
2024-05-06 12:01,The Yellow Diary,Roz Roz,1260
2024-05-06 12:04,Osho Jain,Tu Aisa Kaise Hai?,2270
2024-05-06 12:04,Dream Note,Kahaani,0
2024-05-06 12:04,Vismay Patel,Badra Bahara,1304
2024-05-06 12:04,Ritviz,Chalo Chalein,3061
2024-05-06 12:04,Raga,Kheench Maari,134824
2024-05-06 12:06,The Local Train,Aaoge Tum Kabhi,132027
2024-05-06 12:06,Katoptris,Muskaan,4834
2024-05-06 12:07,Ritviz,Aaj Na,22769
2024-05-06 12:19,The Local Train,Choo Lo,130472
2024-05-06 12:26,Eyedress,Romantic Lover,86739
2024-05-06 12:29,Hotel Ugly,Shut up My Moms Calling,168293
2024-05-06 12:31,EKKSTACY,i walk this earth all by myself,85420
2024-05-06 12:33,Eyedress,Something About You,153312
2024-05-06 12:34,Vansire,From the Subway Train,49633
2024-05-06 12:34,Wabie,Hey Lover!,3330
2024-05-06 12:34,Matt Maltese,Intolewd,2042
2024-05-06 12:38,Hotel Ugly,Is there free breakfast here?,452
2024-05-06 12:38,Strawberry Guy,Intermission,123
2024-05-06 12:38,Tally Hall,Hidden In the Sand,925
2024-05-06 12:38,The Walters,I Love You So,1112
2024-05-06 12:38,d4vd,Here With Me,242484
2024-05-06 12:38,salvia palth,(dream),5061
2024-05-06 12:38,Isabel LaRosa,i'm yours,0
2024-05-06 12:39,Steve Lacy,Some,1936
2024-05-06 12:39,Hotel Ugly,Stevie Doesn't Wonder,1148
2024-05-06 12:39,noturgf,Suffocation - Slowed,2430
2024-05-06 12:39,SALES,Pope Is a Rockstar,3516
2024-05-06 12:39,Eyedress,A GOOD LIFE,1336
2024-05-06 12:42,Beach Weather,"Sex, Drugs, Etc.",196784
2024-05-06 12:43,d4vd,Romantic Homicide,1130
2024-05-06 12:43,Pinegrove,Need 2,1267
2024-05-06 12:43,Montell Fish,Fall in Love with You.,39518
2024-05-06 12:46,Arctic Monkeys,I Wanna Be Yours,183956
2024-05-06 12:48,Mitski,My Love Mine All Mine,137773
2024-05-06 12:50,KXLLSWXTCH,WASTE,120428
2024-05-06 12:50,Yot Club,YKWIM?,10276
2024-05-06 12:50,Joji,worldstar money (interlude),1911
2024-05-06 12:53,Artemas,i like the way you kiss me,142514
2024-05-06 12:53,beabadoobee,Glue Song,1819
2024-05-06 12:53,The Neighbourhood,Sweater Weather,6084
2024-05-06 12:56,girl in red,we fell in love in october,134629
2024-05-06 12:58,Diljit Dosanjh,Love Ya,161880
2024-05-06 13:04,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,10719
2024-05-06 13:17,Diljit Dosanjh,Love Ya,157940
2024-05-06 14:21,Diljit Dosanjh,Love Ya,16120
2024-05-06 14:21,Masego,Tadow,1100
2024-05-06 14:21,Modern Talking,Cheri Cheri Lady,53444
2024-05-06 14:22,Bharg,Roshni,8100
2024-05-06 14:22,50 Cent,Baby By Me - Edit,7704
2024-05-06 14:36,The Local Train,Choo Lo,7570
2024-05-06 15:55,Libianca,People,3848
2024-05-06 15:55,Vismay Patel,Pal Behta Jaaye,5557
2024-05-06 15:55,The Local Train,Choo Lo,233630
2024-05-06 15:59,Masego,Tadow,254542
2024-05-06 16:00,Eyedress,Romantic Lover,7985
2024-05-06 16:00,50 Cent,Baby By Me - Edit,5894
2024-05-06 16:02,Artemas,i like the way you kiss me,142514
2024-05-06 16:02,Hotel Ugly,Shut up My Moms Calling,2419
2024-05-06 16:04,Isabel LaRosa,favorite,133608
2024-05-06 16:07,Djo,End of Beginning,159245
2024-05-06 16:08,Dybbukk,I'm Only a Fool for You,61175
2024-05-06 16:12,Ruth B.,Dandelions,233720
2024-05-06 16:15,Lord Huron,The Night We Met,186777
2024-05-06 16:18,Djo,End of Beginning,159245
2024-05-06 16:20,Eyedress,Something About You,153312
2024-05-07 04:02,The Local Train,Choo Lo,7140
2024-05-07 04:59,Vismay Patel,Pal Behta Jaaye,174545
2024-05-07 06:01,Anuv Jain,Husn,217894
2024-05-07 06:04,The Yellow Diary,Roz Roz,218550
2024-05-07 06:09,AUR,Tu hai kahan,263184
2024-05-07 06:10,Vilen,Kyun Dhunde - 1 Min Music,70434
2024-05-07 06:13,Diljit Dosanjh,"Naina (From ""Crew"")",180000
2024-05-07 06:17,Atif Aslam,"Woh Lamhe Woh Baatein - From ""Zeher""",239140
2024-05-07 06:17,Ritviz,Liggi,4640
2024-05-07 06:20,Richy Mitch & The Coal Miners,Evergreen,37014
2024-05-07 06:20,Djo,End of Beginning,159245
2024-05-07 06:21,d4vd,Here With Me,9890
2024-05-07 06:24,IGMOR,Jind Kadh Ke,198079
2024-05-07 12:19,IGMOR,Jind Kadh Ke,10290
2024-05-07 12:23,Rahul Baliyan,Albele Tange Wale,238143
2024-05-07 12:25,Darshan Raval,Mannat,16730
2024-05-07 12:25,Sunny Yaduvanshi,Yadav Brand 2 (feat. Elvish Yadav),131646
2024-05-07 12:26,Zaeden,Aa Mil,22080
2024-05-07 12:27,Raga,Kheench Maari,76480
2024-05-07 12:28,Kushagra,Dard,51460
2024-05-07 14:07,The Walters,I Love You So,159981
2024-05-07 14:10,Hotel Ugly,Shut up My Moms Calling,164571
2024-05-07 14:11,Richy Mitch & The Coal Miners,Evergreen,87000
2024-05-07 14:15,d4vd,Here With Me,242484
2024-05-07 14:16,Vansire,From the Subway Train,55500
2024-05-07 14:20,Lord Huron,The Night We Met,208211
2024-05-07 14:22,Wabie,Hey Lover!,162560
2024-05-07 14:26,Ruth B.,Dandelions,233720
2024-05-07 14:40,New West,Those Eyes,206628
2024-05-08 05:06,Sanam,Gulabi Aankhen,197759
2024-05-08 06:30,Sanam,Yeh Raaten Yeh Mausam,24020
2024-05-08 06:34,AP Dhillon,Excuses,1660
2024-05-08 06:34,Rahul Baliyan,Albele Tange Wale,229850
2024-05-08 06:36,Gurinder Gill,WAKE UP,153174
2024-05-08 06:38,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,114461
2024-05-08 06:40,Sukha,Attraction,117783
2024-05-08 06:42,Tarna,Hail,130344
2024-05-08 06:43,Maninder Buttar,Ik Tera,2920
2024-05-08 06:43,Laddi Chahal,Rubicon Drill,940
2024-05-08 06:43,Parmish Verma,Ohi Munde,13145
2024-05-08 06:45,Shubh,Still Rollin,174730
2024-05-08 06:46,AP Dhillon,TERE TE,17479
2024-05-08 08:42,New West,Those Eyes,1157
2024-05-08 08:42,Sukha,8 ASLE,78910
2024-05-08 08:59,Kailash Kher,Saiyyan,35700
2024-05-08 12:14,Gurinder Gill,WAKE UP,153174
2024-05-08 12:16,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,114461
2024-05-08 12:17,Sukha,Attraction,26593
2024-05-08 12:17,Atif Aslam,Tera Hone Laga Hoon,2050
2024-05-08 12:23,Sandeep Brar,Chaar Din,270666
2024-05-08 12:25,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,114461
2024-05-08 12:34,Richy Mitch & The Coal Miners,Evergreen,2590
2024-05-08 12:34,Eyedress,Something About You,1140
2024-05-08 12:34,Eyedress,Something About You,143221
2024-05-08 12:34,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,560
2024-05-08 12:37,The Local Train,Aaoge Tum Kabhi,201860
2024-05-08 12:51,The Yellow Diary,Roz Roz,173020
2024-05-08 12:52,Atif Aslam,Tera Hone Laga Hoon,6640
2024-05-08 13:02,Richy Mitch & The Coal Miners,Evergreen,49240
2024-05-08 13:06,The Local Train,Aaoge Tum Kabhi,195200
2024-05-08 13:09,Foster,fools (can't help falling in love) (feat. Sody),5940
2024-05-08 13:09,The Yellow Diary,Roz Roz,203230
2024-05-08 13:13,Akhil,Khaab,113790
2024-05-08 13:17,Ammy Virk,Qismat,243870
2024-05-08 13:22,Bohemia,Same Beef,290360
2024-05-08 13:25,Guru Randhawa,Moon Rise,174056
2024-05-08 13:28,Diljit Dosanjh,Do You Know,212470
2024-05-08 13:39,Satinder Sartaaj,Udaarian,2800
2024-05-08 13:39,Sharry Mann,3 Peg,54551
2024-05-08 13:46,Kailash Kher,Saiyyan,302419
2024-05-08 13:51,Kailash Kher,Teri Deewani,323520
2024-05-08 13:52,AUR,Tu hai kahan,1106
2024-05-08 13:52,Vismay Patel,Pal Behta Jaaye,40038
2024-05-08 13:56,Atif Aslam,"Woh Lamhe Woh Baatein - From ""Zeher""",6958
2024-05-08 13:56,Anuv Jain,Husn,217894
2024-05-08 13:59,Suzonn,Farq hai,184090
2024-05-08 13:59,Aditya Bhardwaj,Bye,15941
2024-05-08 14:08,The Local Train,Aaoge Tum Kabhi,43607
2024-05-08 14:15,Anuv Jain,Alag Aasmaan,3000
2024-05-08 14:15,Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",91712
2024-05-08 14:28,Atif Aslam,Tera Hone Laga Hoon,152949
2024-05-08 15:00,Atif Aslam,Tera Hone Laga Hoon,135944
2024-05-08 15:44,Atif Aslam,Tera Hone Laga Hoon,10963
2024-05-08 16:03,Diljit Dosanjh,"Naina (From ""Crew"")",13226
2024-05-08 16:53,Isabel LaRosa,favorite,1165
2024-05-08 16:53,Kailash Kher,Saiyyan,1467
2024-05-08 16:53,Diljit Dosanjh,"Naina (From ""Crew"")",176694
2024-05-08 16:56,Artemas,i like the way you kiss me,142514
2024-05-08 16:58,Artemas,i like the way you kiss me,1100
2024-05-08 16:58,Libianca,People,1719
2024-05-08 16:58,Eyedress,Romantic Lover,4187
2024-05-08 17:01,Sia,Snowman,165900
2024-05-08 17:33,Djo,End of Beginning,181874
2024-05-08 17:35,Richy Mitch & The Coal Miners,Evergreen,87000
2024-05-08 17:38,Hotel Ugly,Shut up My Moms Calling,164571
2024-05-08 17:42,d4vd,Here With Me,242484
2024-05-08 17:45,Isabel LaRosa,favorite,41460
2024-05-08 17:45,The Walters,I Love You So,160239
2024-05-08 17:46,Vansire,From the Subway Train,57370
2024-05-08 17:49,Eyedress,Something About You,153312
2024-05-08 17:53,New West,Those Eyes,220750
2024-05-08 17:56,Lord Huron,The Night We Met,208211
2024-05-08 18:00,Ruth B.,Dandelions,233720
2024-05-08 18:11,Dominic Fike,Babydoll,34998
2024-05-09 04:00,Amar Singh Chamkila,Pehle Lalkare Naal Main Dar Gai Trap Mix,105366
2024-05-09 04:01,Lavanya Dixit,Andhere Ka Sawera,24500
2024-05-09 04:03,Vilen,Fir Mile,25600
2024-05-09 04:03,Kitty Witts,Takda Hi Jawan,108609
2024-05-09 04:04,Sumit Goswami,Army,16834
2024-05-09 04:04,Eswari Dixit,Itna Tera Intezaar Kiya,63925
2024-05-09 04:05,Vikash Kumar,Hat Ja Tau Pachhe Ne,24780
2024-05-09 04:06,Pink Sweat$,At My Worst,2640
2024-05-09 04:06,Faheem Abdullah,Ae Yaad,58750
2024-05-09 04:06,Simran Choudhary,Kaniyan Da Saaz,14770
2024-05-09 04:08,Mild High Club,Homage,102920
2024-05-09 06:02,The Cinematic Orchestra,That Home,15170
2024-05-09 06:02,Gibran Alcocer,Idea 10,2960
2024-05-09 06:02,CKay,love nwantiti (ah ah ah),70320
2024-05-09 06:02,Billie Eilish,everything i wanted,3510
2024-05-09 06:02,Labrinth,Formula,1250
2024-05-09 06:03,Gibran Alcocer,Idea 15,960
2024-05-09 06:03,Tom Odell,Another Love,938
2024-05-09 06:03,flipturn,Savannah,69071
2024-05-09 06:05,Tom Odell,Another Love,109610
2024-05-09 06:07,Gibran Alcocer,Idea 15,114000
2024-05-09 06:10,sapientdream,Past Lives,153103
2024-05-09 06:14,Emily Watts,La Vie En Rose,38576
2024-05-09 06:16,Lloyd Vaan,Present,119840
2024-05-09 06:19,Jamie Duffy,Solas,192593
2024-05-09 06:20,Giveon,Heartbreak Anniversary,17466
2024-05-09 06:20,James Arthur,Say You Won't Let Go,240
2024-05-09 06:22,Dybbukk,It's Not So Bad,140617
2024-05-09 06:23,Billie Eilish,hotline (edit),60719
2024-05-09 06:26,David Kushner,Daylight,212953
2024-05-09 06:29,Alec Benjamin,Let Me Down Slowly,169353
2024-05-09 06:33,PUBLIC,Make You Mine,232906
2024-05-09 06:36,Russ,"Psycho, Pt. 2",161985
2024-05-09 06:39,Billie Eilish,lovely (with Khalid),200185
2024-05-09 07:57,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),23197
2024-05-09 07:57,beabadoobee,Coffee,2250
2024-05-09 09:41,Coldplay,Hymn for the Weekend,33430
2024-05-09 09:41,XXXTENTACION,Everybody Dies In Their Nightmares,1180
2024-05-09 11:21,Good Neighbours,Home,157485
2024-05-09 11:22,Maroon 5,Memories,57304
2024-05-09 16:12,Sia,Snowman,17050
2024-05-09 16:38,Maroon 5,Memories,9271
2024-05-09 16:40,Djo,End of Beginning,159245
2024-05-09 16:45,Atif Aslam,Tera Hone Laga Hoon,299827
2024-05-09 16:49,Sandeep Brar,Chaar Din,181997
2024-05-10 03:03,Sandeep Brar,Chaar Din,3780
2024-05-10 03:05,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,114461
2024-05-10 03:07,Eyedress,Something About You,153312
2024-05-10 03:08,Richy Mitch & The Coal Miners,Evergreen,54465
2024-05-10 03:08,The Local Train,Aaoge Tum Kabhi,8850
2024-05-10 03:11,Rahul Baliyan,Albele Tange Wale,169070
2024-05-10 03:12,Chhotu Shikari,Dafa 406,21430
2024-05-10 03:14,Kushagra,Dard,165840
2024-05-10 03:16,Vilen,Kyun Dhunde - 1 Min Music,70434
2024-05-10 03:18,Raju Punjabi,Solid Body,157048
2024-05-10 03:20,Darshan Raval,Mannat,90687
2024-05-10 03:23,Raga,Kheench Maari,168571
2024-05-10 03:24,Aditya A,Awaargi,61491
2024-05-10 03:27,Biru Kataira,Angli Ghumai Jaata Ne,186750
2024-05-10 03:30,Khasa Aala Chahar,Mohtarma,198591
2024-05-10 03:34,Jass Manak,Lehanga,210279
2024-05-10 03:36,Raju Punjabi,Haryane Ka Jaat,167960
2024-05-10 03:41,Kaka WRLD,Bholenath - A Love Story,300373
2024-05-10 03:44,Paradox,Hasti Rahe Tu,185379
2024-05-10 03:47,DIVINE,4.10,169512
2024-05-10 04:52,Aditya A,Sunday,51101
2024-05-10 12:04,Kailash Kher,Saiyyan,10337
2024-05-10 12:05,Diljit Dosanjh,"Naina (From ""Crew"")",52344
2024-05-10 12:09,The Local Train,Choo Lo,222359
2024-05-10 12:12,Bharg,Roshni,75415
2024-05-10 12:12,Taba Chake,Aao Chalein,3673
2024-05-10 12:12,wolf.cryman,Ik Kudi,667
2024-05-10 12:15,Karun,Maharani,130259
2024-05-10 17:24,DJ Comento,And When I'm Back in Chicago I Feel It (End of Beginning),12621
2024-05-10 17:27,Mild High Club,Homage,123223
2024-05-10 17:27,Lumber,Kangna Tera Ni,3400
2024-05-10 17:28,Diljit Dosanjh,"Naina (From ""Crew"")",12772
2024-05-10 17:30,S. P. Balasubrahmanyam,Premika Ne Pyar Se,119736
2024-05-10 17:30,Sachin-Jigar,Apna Bana Le,10682
2024-05-10 17:33,DIVINE,100 Million,161742
2024-05-10 17:33,Sachin-Jigar,Apna Bana Le,1048
2024-05-10 17:33,Karan Aujla,Tareefan,185
2024-05-10 17:33,Karan Aujla,Softly,3662
2024-05-10 17:36,Javed-Mohsin,Zihaal e Miskin,2043
2024-05-10 17:36,Payal Dev,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",729
2024-05-10 17:36,Kaifi Khalil,Kahani Suno 2.0,2974
2024-05-10 17:36,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",189136
2024-05-10 17:40,Pritam,"Tere Hawaale (From ""Laal Singh Chaddha"")",269765
2024-05-10 17:41,Asees Kaur,Ve Kamleya - Asees Version,12716
2024-05-10 17:44,DIVINE,100 Million,5219
2024-05-10 17:44,The Local Train,Choo Lo,175144
2024-05-10 17:45,Artemas,i like the way you kiss me,105808
2024-05-10 18:10,Karun,Maharani,6298
2024-05-11 09:42,Måneskin,Beggin',211560
2024-05-11 09:43,24kGoldn,Mood (feat. iann dior),3080
2024-05-11 13:48,Djo,End of Beginning,159245
2024-05-11 13:50,d4vd,Here With Me,3777
2024-05-11 13:50,Vismay Patel,Pal Behta Jaaye,13045
2024-05-11 13:50,Rashid Ali,Kabhi Kabhi Aditi,3537
2024-05-11 14:36,Rashid Ali,Kabhi Kabhi Aditi,33795
2024-05-11 14:47,Lauv,I Like Me Better,2120
2024-05-11 15:51,Lauv,I Like Me Better,8056
2024-05-12 07:18,Diljit Dosanjh,"Naina (From ""Crew"")",116200
2024-05-12 07:21,Kailash Kher,Teri Deewani,126392
2024-05-12 07:23,Artemas,i like the way you kiss me,124373
2024-05-12 07:23,Modern Talking,Cheri Cheri Lady,904
2024-05-12 07:25,Eyedress,Romantic Lover,1530
2024-05-12 07:25,Bharg,Roshni,2535
2024-05-12 07:25,50 Cent,Baby By Me - Edit,2612
2024-05-12 07:25,Masego,Tadow,153305
2024-05-12 07:25,Sia,Snowman,2801
2024-05-12 07:28,Isabel LaRosa,favorite,133608
2024-05-12 07:38,Eyedress,Something About You,17423
2024-05-12 15:45,Lauv,I Like Me Better,2986
2024-05-12 17:11,Artemas,i like the way you kiss me,1038
2024-05-12 17:11,Eyedress,Something About You,97422
2024-05-12 17:11,Diljit Dosanjh,"Naina (From ""Crew"")",1132
2024-05-12 17:11,Rosa Linn,SNAP,14560
2024-05-12 17:12,Isabel LaRosa,favorite,76956
2024-05-12 17:13,Isabel LaRosa,favorite,1952
2024-05-12 17:13,Eyedress,Something About You,3932
2024-05-12 17:13,Djo,End of Beginning,6993
2024-05-12 17:15,Artemas,i like the way you kiss me,86729
2024-05-12 17:18,Artemas,i like the way you kiss me,6570
2024-05-12 17:18,Kailash Kher,Saiyyan,3090
2024-05-12 17:19,Artemas,i like the way you kiss me,3840
2024-05-12 17:20,Artemas,i like the way you kiss me,29683
2024-05-12 17:20,XXXTENTACION,Revenge,1398
2024-05-12 17:25,Isabel LaRosa,favorite,4060
2024-05-12 17:25,Richy Mitch & The Coal Miners,Evergreen,11688
2024-05-12 17:25,Billie Eilish,hotline (edit),1640
2024-05-12 17:25,Hotel Ugly,Shut up My Moms Calling,132468
2024-05-12 17:25,Labrinth,Formula,3960
2024-05-12 17:25,Djo,End of Beginning,1298
2024-05-12 17:37,Modern Talking,Cheri Cheri Lady,61940
2024-05-12 18:07,Libianca,People,1500
2024-05-12 18:07,Sia,Snowman,1578
2024-05-12 18:07,Modern Talking,Cheri Cheri Lady,8250
2024-05-12 18:13,Masego,Tadow,301893
2024-05-12 18:15,Hotel Ugly,Shut up My Moms Calling,164571
2024-05-12 18:18,The Walters,I Love You So,152462
2024-05-12 18:18,XXXTENTACION,Moonlight,1771
2024-05-12 18:18,Labrinth,Formula,7403
2024-05-12 18:18,Djo,End of Beginning,1391
2024-05-12 18:21,Billie Eilish,lovely (with Khalid),200185
2024-05-12 18:25,d4vd,Here With Me,210715
2024-05-13 09:27,Isabel LaRosa,favorite,730
2024-05-13 09:27,Artemas,i like the way you kiss me,17510
2024-05-13 09:27,Artemas,i like the way you kiss me,4600
2024-05-13 09:27,Eyedress,Romantic Lover,720
2024-05-13 09:27,Diljit Dosanjh,Love Ya,1660
2024-05-13 09:27,Diljit Dosanjh,"Naina (From ""Crew"")",1420
2024-05-13 09:27,Diljit Dosanjh,"Naina (From ""Crew"")",41057
2024-05-13 09:27,The Local Train,Choo Lo,2010
2024-05-13 09:29,Artemas,i like the way you kiss me,93070
2024-05-13 09:30,Modern Talking,Cheri Cheri Lady,7126
2024-05-13 09:30,Fujii Kaze,Shinunoga E-Wa,0
2024-05-13 09:30,Blue,One Love,51583
2024-05-13 09:31,Libianca,People,52483
2024-05-13 09:31,Shubh,Cheques,0
2024-05-13 09:32,Kaifi Khalil,Kahani Suno 2.0,0
2024-05-13 09:49,Karun,Maharani,17670
2024-05-13 14:37,Artemas,i like the way you kiss me,44850
2024-05-13 14:39,Artemas,i like the way you kiss me,14790
2024-05-13 16:41,Sandeep Brar,Chaar Din,270666
2024-05-13 16:47,Atif Aslam,Tera Hone Laga Hoon,299827
2024-05-13 16:50,Duncan Laurence,Arcade,183624
2024-05-13 16:52,Kina,Get You The Moon (feat. Snøw),3754
2024-05-13 16:52,Eyedress,Something About You,127304
2024-05-13 16:52,Tom Odell,Another Love,1387
2024-05-13 16:52,Lauv,I Like Me Better,1439
2024-05-13 16:54,Hasan Raheem,Wishes,82198
2024-05-13 16:54,Hans Zimmer,Cornfield Chase,3150
2024-05-13 16:57,AUR,Tu hai kahan,23
2024-05-13 16:57,Edith Whiskers,Home,2287
2024-05-13 16:57,Sharn,Mi Amor,823
2024-05-13 16:57,The Local Train,Aaoge Tum Kabhi,3535
2024-05-13 16:57,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",903
2024-05-13 16:57,Dhruv,double take,171743
2024-05-13 16:57,Mauve,Like a Dream,1567
2024-05-13 16:57,Vismay Patel,Pal Behta Jaaye,1066
2024-05-13 16:57,PUBLIC,Make You Mine,14373
2024-05-13 16:57,Foster,fools (can't help falling in love) (feat. Sody),3573
2024-05-13 16:57,Rosa Linn,SNAP,970
2024-05-13 16:57,Rashid Ali,Kabhi Kabhi Aditi,1176
2024-05-13 16:57,The Yellow Diary,Roz Roz,1183
2024-05-13 17:00,Paradox,Jaadugar,192000
2024-05-13 17:01,Satinder Sartaaj,Udaarian,1563
2024-05-13 17:01,Lewis Capaldi,Someone You Loved,22456
2024-05-13 17:01,Talha Anjum,Downers At Dusk,0
2024-05-13 17:01,Petit Biscuit,Sunset Lover,1758
2024-05-13 17:01,Pankaj Udhas,"Na Kajare Ki Dhar, Pt. 1 (With Jhankar Beats)",970
2024-05-13 17:01,Atif Aslam,"Woh Lamhe Woh Baatein - From ""Zeher""",0
2024-05-13 17:01,Rixton,Me And My Broken Heart,1892
2024-05-13 17:01,d4vd,Here With Me,2467
2024-05-13 17:01,AP Dhillon,TERE TE,2310
2024-05-13 17:01,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,1006
2024-05-13 17:01,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,1194
2024-05-13 17:01,Powfu,death bed (coffee for your head),22088
2024-05-13 17:02,Peachy!,Falling for U,0
2024-05-13 17:02,Richy Mitch & The Coal Miners,Evergreen,992
2024-05-13 17:02,Fabrizio Paterlini,Fire,590
2024-05-13 17:02,Vishal-Shekhar,Nashe Si Chadh Gayi,162
2024-05-13 17:02,Prateek Kuhad,Kasoor,1412
2024-05-13 17:02,Guru Randhawa,Moon Rise,2310
2024-05-13 17:02,Hans Zimmer,S.T.A.Y.,3445
2024-05-13 17:02,Anuv Jain,Husn,1249
2024-05-13 17:03,Richy Mitch & The Coal Miners,Evergreen,87000
2024-05-13 17:04,Peachy!,Falling for U,30158
2024-05-13 17:04,Nusrat Fateh Ali Khan,Mere Rashke Qamar,1540
2024-05-13 17:04,OneRepublic,Counting Stars,2375
2024-05-13 17:04,OneRepublic,Counting Stars,256
2024-05-13 17:04,hazel,hotline bling (billie version),345
2024-05-13 17:04,Billie Eilish,lovely (with Khalid),558
2024-05-13 17:05,SYML,Where's My Love,963
2024-05-13 17:05,OneRepublic,I Ain't Worried,906
2024-05-13 17:05,Chapati,Koshish,955
2024-05-13 17:05,hazel,hotline bling (billie version),55256
2024-05-13 17:05,The PropheC,Kina Chir,2009
2024-05-13 17:07,Djo,End of Beginning,154150
2024-05-13 17:08,Duncan Laurence,Arcade,23
2024-05-13 17:08,Duncan Laurence,Arcade,806
2024-05-13 17:08,Duncan Laurence,Arcade,4810
2024-05-13 17:08,Duncan Laurence,Arcade,1072
2024-05-13 17:08,Prateek Kuhad,cold/mess,826
2024-05-13 17:08,Sandeep Brar,Chaar Din,3441
2024-05-13 17:08,Eyedress,Something About You,1230
2024-05-13 17:08,Eyedress,Something About You,0
2024-05-13 17:08,Eyedress,Something About You,4323
2024-05-13 17:08,Eyedress,Something About You,2016
2024-05-13 17:08,CKay,love nwantiti (ah ah ah),2162
2024-05-13 17:08,Tom Odell,Another Love,4901
2024-05-13 17:08,Joel Adams,Please Don't Go,690
2024-05-13 17:08,Atif Aslam,Tera Hone Laga Hoon,688
2024-05-13 17:08,Atif Aslam,Tera Hone Laga Hoon,1384
2024-05-13 17:08,Atif Aslam,Tera Hone Laga Hoon,0
2024-05-13 17:09,Kina,Get You The Moon (feat. Snøw),3091
2024-05-13 17:09,Hasan Raheem,Wishes,3335
2024-05-13 17:09,Hans Zimmer,Cornfield Chase,1027
2024-05-13 17:09,Dhruv,double take,1110
2024-05-13 17:09,PUBLIC,Make You Mine,1370
2024-05-13 17:09,Tom Odell,Another Love,67940
2024-05-13 17:09,Lauv,I Like Me Better,1347
2024-05-13 17:13,AUR,Tu hai kahan,1530
2024-05-13 17:13,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",5795
2024-05-13 17:13,The Yellow Diary,Roz Roz,218550
2024-05-13 17:16,Rashid Ali,Kabhi Kabhi Aditi,151815
2024-05-13 17:17,Vismay Patel,Pal Behta Jaaye,560
2024-05-13 17:18,Edith Whiskers,Home,6569
2024-05-13 17:18,The Local Train,Aaoge Tum Kabhi,81906
2024-05-13 17:18,Foster,fools (can't help falling in love) (feat. Sody),1771
2024-05-13 17:20,Edith Whiskers,Home,92917
2024-05-13 17:22,Artemas,i like the way you kiss me,117762
2024-05-13 17:32,Hotel Ugly,Shut up My Moms Calling,164571
2024-05-13 17:33,Billie Eilish,hotline (edit),4942
2024-05-13 17:33,d4vd,Here With Me,57144
2024-05-13 17:35,Djo,End of Beginning,102185
2024-05-13 17:36,The Walters,I Love You So,78791
2024-05-13 17:52,Isabel LaRosa,favorite,71560
2024-05-14 06:02,Artemas,i like the way you kiss me,129603
2024-05-14 06:03,d4vd,Here With Me,49680
2024-05-14 06:06,Djo,End of Beginning,159245
2024-05-14 06:08,Richy Mitch & The Coal Miners,Evergreen,87000
2024-05-14 06:11,Modern Talking,Cheri Cheri Lady,226333
2024-05-14 06:13,Labrinth,Formula,91869
2024-05-14 06:15,KXLLSWXTCH,WASTE - Sped Up Version,100500
2024-05-14 06:17,Eyedress,Something About You,153312
2024-05-14 06:18,noturgf,It's Called: Freefall - Sped Up,10269
2024-05-14 06:18,Billie Eilish,hotline (edit),60719
2024-05-14 06:21,Djo,End of Beginning,159245
2024-05-14 06:26,Atif Aslam,Tera Hone Laga Hoon,299827
2024-05-14 06:31,Sandeep Brar,Chaar Din,270666
2024-05-14 06:32,Bob.B Randhawa,Sadeyan Paran to Sikhi Udna,114461
2024-05-14 06:35,Eyedress,Something About You,153312
